Bus_ID,From,To,Distance_km,Traffic_Density,Is_Peak_Hour,Weather,Stops,Speed,Actual_Travel_Time,Is_Late,Is_Fastest_Route
SRT-B-0296,Katargam,Chikuwadi,29.02,6,0,Foggy,4,58.95,29.54,0,1
SRT-B-0297,Piplod,Udhna,41.11,7,0,Rainy,4,38.35,64.32,0,0
SRT-B-0298,Adajan,Rander,15.4,6,1,Foggy,9,22.71,40.69,1,0
SRT-B-0299,Rander,Varachha,46.32,8,0,Foggy,6,13.48,206.18,1,0
SRT-B-0300,Pandesara,Adajan,36.55,1,0,Foggy,8,46.63,47.03,0,1
SRT-B-0301,Chikuwadi,Adajan,7.85,5,0,Rainy,3,34.58,13.62,0,0
SRT-B-0302,Rander,Udhna,5.07,9,0,Rainy,2,28.63,10.63,1,0
SRT-B-0303,Vesu,Godadara,5.69,2,0,Foggy,5,43.2,7.9,0,1
SRT-B-0304,Katargam,Vesu,9.78,7,1,Rainy,5,17.48,33.58,1,0
SRT-B-0305,Rander,Piplod,28.51,5,1,Sunny,3,21.2,80.7,1,0
SRT-B-0306,Katargam,Varachha,6.0,2,1,Sunny,7,26.57,13.55,1,0
SRT-B-0307,Adajan,Piplod,34.7,4,0,Rainy,9,27.17,76.62,0,0
SRT-B-0308,Varachha,Varachha,40.26,2,0,Rainy,7,43.33,55.75,0,1
SRT-B-0309,Udhna,Pandesara,20.06,5,0,Sunny,1,20.42,58.94,0,0
SRT-B-0310,Pandesara,Katargam,12.36,4,1,Sunny,3,41.24,17.98,1,1
SRT-B-0311,Chikuwadi,Pandesara,31.7,1,0,Foggy,8,28.38,67.02,0,0
SRT-B-0312,Godadara,Adajan,19.62,7,0,Foggy,6,57.31,20.54,0,1
SRT-B-0313,Rander,Pandesara,7.16,6,1,Rainy,7,14.74,29.14,1,0
SRT-B-0314,Chikuwadi,Adajan,46.51,5,0,Rainy,1,29.58,94.33,0,0
SRT-B-0315,Varachha,Udhna,3.65,3,0,Sunny,4,38.43,5.7,0,0
SRT-B-0316,Pandesara,Vesu,28.16,2,1,Rainy,3,16.82,100.46,1,0
SRT-B-0317,Piplod,Rander,48.93,6,0,Foggy,3,49.31,59.53,0,1
SRT-B-0318,Varachha,Piplod,12.48,8,1,Sunny,2,12.22,61.26,1,0
SRT-B-0319,Varachha,Katargam,40.62,7,1,Foggy,5,25.11,97.07,1,0
SRT-B-0320,Vesu,Katargam,33.55,5,1,Foggy,7,38.08,52.87,1,0
SRT-B-0321,Piplod,Pandesara,7.28,9,1,Cloudy,3,14.3,30.54,1,0
SRT-B-0322,Vesu,Godadara,21.22,2,1,Cloudy,7,27.06,47.04,1,0
SRT-B-0323,Varachha,Godadara,24.24,1,1,Sunny,3,16.79,86.6,1,0
SRT-B-0324,Chikuwadi,Katargam,47.98,9,1,Rainy,2,23.65,121.72,1,0
SRT-B-0325,Adajan,Piplod,3.03,6,1,Sunny,1,16.71,10.88,1,0
SRT-B-0326,Chikuwadi,Adajan,5.6,7,1,Foggy,8,18.15,18.51,1,0
SRT-B-0327,Pandesara,Varachha,43.55,4,1,Sunny,3,33.95,76.96,1,0
SRT-B-0328,Adajan,Udhna,29.37,6,1,Rainy,9,21.89,80.5,1,0
SRT-B-0329,Rander,Varachha,42.71,4,0,Sunny,7,30.42,84.24,0,0
SRT-B-0330,Pandesara,Vesu,3.67,9,1,Foggy,4,11.97,18.4,1,0
SRT-B-0331,Katargam,Rander,16.27,6,0,Rainy,9,46.36,21.06,0,1
SRT-B-0332,Varachha,Chikuwadi,33.98,7,0,Cloudy,2,38.5,52.96,0,0
SRT-B-0333,Adajan,Piplod,44.91,4,0,Sunny,8,28.8,93.56,0,0
SRT-B-0334,Godadara,Adajan,27.12,4,1,Foggy,8,36.58,44.48,1,0
SRT-B-0335,Piplod,Rander,25.07,4,0,Cloudy,5,49.9,30.15,0,1
SRT-B-0336,Chikuwadi,Adajan,14.97,7,0,Rainy,2,29.69,30.25,0,0
SRT-B-0337,Katargam,Piplod,7.44,8,0,Rainy,4,24.38,18.31,1,0
SRT-B-0338,Adajan,Vesu,10.17,4,0,Foggy,2,22.44,27.19,0,0
SRT-B-0339,Varachha,Godadara,3.64,8,0,Sunny,4,13.51,16.16,1,0
SRT-B-0340,Piplod,Katargam,23.55,4,0,Sunny,6,43.93,32.16,0,1
SRT-B-0341,Rander,Godadara,6.18,8,0,Rainy,7,21.44,17.29,1,0
SRT-B-0342,Piplod,Piplod,47.35,2,0,Cloudy,5,41.21,68.94,0,1
SRT-B-0343,Chikuwadi,Chikuwadi,47.74,8,0,Foggy,9,23.65,121.14,1,0
SRT-B-0344,Varachha,Adajan,25.62,5,1,Foggy,5,26.44,58.15,1,0
SRT-B-0345,Adajan,Pandesara,23.04,4,1,Sunny,3,19.31,71.6,1,0
SRT-B-0346,Udhna,Katargam,28.22,2,0,Rainy,3,26.22,64.59,0,0
SRT-B-0347,Chikuwadi,Rander,34.86,7,1,Foggy,8,32.37,64.62,1,0
SRT-B-0348,Pandesara,Vesu,8.17,9,0,Foggy,9,23.28,21.06,1,0
SRT-B-0349,Godadara,Rander,26.75,8,1,Foggy,3,22.0,72.95,1,0
SRT-B-0350,Adajan,Katargam,6.43,6,1,Rainy,9,34.22,11.27,1,0
SRT-B-0351,Chikuwadi,Udhna,11.43,3,0,Sunny,5,23.33,29.4,0,0
SRT-B-0352,Piplod,Adajan,28.66,2,1,Cloudy,4,18.03,95.39,1,0
SRT-B-0353,Godadara,Varachha,21.06,7,1,Sunny,4,20.11,62.83,1,0
SRT-B-0354,Rander,Varachha,6.74,4,1,Foggy,7,30.11,13.43,1,0
SRT-B-0355,Piplod,Pandesara,6.95,6,0,Cloudy,1,59.6,7.0,0,1
SRT-B-0356,Udhna,Rander,29.01,3,1,Foggy,3,40.09,43.41,1,1
SRT-B-0357,Udhna,Katargam,25.0,7,0,Rainy,1,53.51,28.03,0,1
SRT-B-0358,Chikuwadi,Piplod,37.38,4,0,Rainy,6,20.4,109.95,0,0
SRT-B-0359,Godadara,Katargam,49.09,1,1,Rainy,3,24.64,119.52,1,0
SRT-B-0360,Rander,Chikuwadi,39.26,6,0,Sunny,8,44.7,52.7,0,1
SRT-B-0361,Varachha,Godadara,6.03,6,0,Sunny,1,54.18,6.68,0,1
SRT-B-0362,Pandesara,Pandesara,11.76,1,0,Cloudy,3,25.88,27.27,0,0
SRT-B-0363,Pandesara,Udhna,30.97,5,1,Rainy,7,36.02,51.59,1,0
SRT-B-0364,Godadara,Rander,23.57,1,0,Foggy,7,50.24,28.15,0,1
SRT-B-0365,Godadara,Varachha,12.1,5,0,Rainy,7,34.69,20.93,0,0
SRT-B-0366,Katargam,Varachha,31.39,9,0,Sunny,7,12.59,149.59,1,0
SRT-B-0367,Udhna,Adajan,40.0,2,0,Sunny,6,59.68,40.21,0,1
SRT-B-0368,Godadara,Vesu,42.86,9,1,Cloudy,7,16.48,156.01,1,0
SRT-B-0369,Rander,Godadara,45.38,2,0,Cloudy,8,34.65,78.58,0,0
SRT-B-0370,Piplod,Rander,14.79,4,1,Rainy,9,37.03,23.96,1,0
SRT-B-0371,Pandesara,Rander,27.33,8,1,Foggy,9,12.03,136.3,1,0
SRT-B-0372,Rander,Udhna,23.03,9,1,Foggy,5,13.22,104.52,1,0
SRT-B-0373,Katargam,Piplod,11.01,9,0,Sunny,6,31.91,20.7,1,0
SRT-B-0374,Udhna,Udhna,16.63,5,1,Cloudy,2,17.12,58.29,1,0
SRT-B-0375,Rander,Godadara,11.66,5,1,Foggy,6,39.82,17.57,1,0
SRT-B-0376,Adajan,Vesu,4.67,7,1,Sunny,1,27.21,10.3,1,0
SRT-B-0377,Pandesara,Varachha,42.42,9,1,Rainy,5,11.94,213.1,1,0
SRT-B-0378,Udhna,Udhna,3.47,8,1,Foggy,4,24.43,8.52,1,0
SRT-B-0379,Vesu,Vesu,29.34,5,0,Cloudy,3,42.18,41.73,0,1
SRT-B-0380,Adajan,Vesu,32.11,9,1,Foggy,7,21.45,89.83,1,0
SRT-B-0381,Vesu,Katargam,10.23,6,0,Sunny,3,44.89,13.67,0,1
SRT-B-0382,Piplod,Katargam,32.3,4,0,Sunny,2,24.32,79.69,0,0
SRT-B-0383,Adajan,Varachha,13.18,7,0,Rainy,7,20.59,38.4,0,0
SRT-B-0384,Rander,Adajan,41.08,3,0,Sunny,2,41.81,58.96,0,1
SRT-B-0385,Udhna,Pandesara,34.85,4,0,Cloudy,7,45.43,46.03,0,1
SRT-B-0386,Adajan,Katargam,13.56,6,0,Sunny,5,28.48,28.56,0,0
SRT-B-0387,Udhna,Pandesara,35.83,7,0,Foggy,1,28.59,75.18,0,0
SRT-B-0388,Udhna,Piplod,9.38,8,0,Sunny,1,27.24,20.66,1,0
SRT-B-0389,Vesu,Adajan,21.41,1,1,Foggy,3,40.01,32.1,1,1
SRT-B-0390,Rander,Udhna,36.43,8,0,Rainy,8,28.07,77.88,1,0
SRT-B-0391,Rander,Vesu,14.12,5,0,Sunny,8,26.96,31.42,0,0
SRT-B-0392,Katargam,Udhna,11.55,5,1,Sunny,1,25.86,26.8,1,0
SRT-B-0393,Katargam,Vesu,33.88,5,0,Rainy,8,34.99,58.1,0,0
SRT-B-0394,Pandesara,Varachha,37.29,8,0,Sunny,3,24.72,90.5,1,0
SRT-B-0395,Udhna,Udhna,8.5,8,0,Sunny,8,30.48,16.73,1,0
SRT-B-0396,Rander,Rander,24.12,7,1,Sunny,5,17.78,81.4,1,0
SRT-B-0397,Udhna,Chikuwadi,43.81,2,1,Foggy,5,22.8,115.27,1,0
SRT-B-0398,Udhna,Chikuwadi,30.43,2,0,Rainy,9,58.99,30.95,0,1
SRT-B-0399,Chikuwadi,Godadara,36.49,4,0,Foggy,8,51.12,42.83,0,1
SRT-B-0400,Rander,Godadara,2.37,4,1,Sunny,8,26.53,5.36,1,0
SRT-B-0401,Pandesara,Katargam,40.88,7,0,Foggy,2,51.53,47.6,0,1
SRT-B-0402,Vesu,Varachha,25.44,1,1,Sunny,7,19.24,79.32,1,0
SRT-B-0403,Adajan,Vesu,4.03,5,0,Cloudy,5,39.32,6.15,0,0
SRT-B-0404,Godadara,Udhna,6.52,3,0,Foggy,8,38.8,10.08,0,0
SRT-B-0405,Chikuwadi,Udhna,10.75,3,1,Rainy,4,41.33,15.61,1,1
SRT-B-0406,Katargam,Katargam,44.37,8,0,Sunny,3,19.8,134.49,1,0
SRT-B-0407,Pandesara,Katargam,8.37,7,1,Rainy,2,40.99,12.25,1,1
SRT-B-0408,Chikuwadi,Piplod,47.64,5,1,Foggy,3,41.64,68.64,1,1
SRT-B-0409,Varachha,Adajan,23.44,4,1,Foggy,5,37.83,37.17,1,0
SRT-B-0410,Varachha,Varachha,38.12,2,1,Cloudy,5,35.28,64.84,1,0
SRT-B-0411,Pandesara,Varachha,33.22,1,0,Foggy,1,55.32,36.03,0,1
SRT-B-0412,Katargam,Udhna,33.71,7,0,Foggy,1,47.6,42.49,0,1
SRT-B-0413,Chikuwadi,Chikuwadi,37.17,6,0,Cloudy,5,33.25,67.08,0,0
SRT-B-0414,Pandesara,Katargam,49.03,2,0,Foggy,4,56.72,51.86,0,1
SRT-B-0415,Pandesara,Katargam,26.49,2,0,Rainy,9,36.28,43.81,0,0
SRT-B-0416,Vesu,Piplod,18.04,7,1,Foggy,2,15.49,69.89,1,0
SRT-B-0417,Rander,Rander,18.63,9,0,Sunny,2,16.59,67.36,1,0
SRT-B-0418,Pandesara,Adajan,2.94,3,1,Foggy,5,39.88,4.42,1,0
SRT-B-0419,Katargam,Rander,41.45,4,1,Rainy,9,39.41,63.11,1,0
SRT-B-0420,Rander,Udhna,18.73,3,0,Foggy,1,32.6,34.48,0,0
SRT-B-0421,Piplod,Katargam,46.26,1,1,Cloudy,7,23.49,118.15,1,0
SRT-B-0422,Rander,Godadara,34.24,7,1,Sunny,9,20.97,97.98,1,0
SRT-B-0423,Godadara,Piplod,3.31,5,0,Cloudy,9,42.56,4.67,0,1
SRT-B-0424,Chikuwadi,Varachha,37.83,5,0,Foggy,2,42.64,53.23,0,1
SRT-B-0425,Adajan,Varachha,8.37,8,0,Foggy,9,25.24,19.9,1,0
SRT-B-0426,Godadara,Katargam,10.87,4,0,Cloudy,8,20.64,31.6,0,0
SRT-B-0427,Vesu,Chikuwadi,3.68,4,0,Rainy,6,35.14,6.28,0,0
SRT-B-0428,Pandesara,Katargam,26.55,7,0,Rainy,8,44.64,35.69,0,1
SRT-B-0429,Udhna,Piplod,6.72,9,1,Rainy,5,19.0,21.22,1,0
SRT-B-0430,Katargam,Varachha,31.77,3,0,Cloudy,7,26.82,71.07,0,0
SRT-B-0431,Piplod,Rander,20.87,9,0,Foggy,2,35.33,35.45,1,0
SRT-B-0432,Chikuwadi,Rander,4.23,8,0,Cloudy,1,32.88,7.72,1,0
SRT-B-0433,Chikuwadi,Adajan,11.18,1,0,Foggy,8,35.43,18.94,0,0
SRT-B-0434,Katargam,Vesu,41.2,4,1,Cloudy,8,29.36,84.2,1,0
SRT-B-0435,Piplod,Rander,37.61,1,1,Rainy,9,36.17,62.39,1,0
SRT-B-0436,Vesu,Katargam,6.16,8,0,Sunny,9,28.96,12.76,1,0
SRT-B-0437,Adajan,Piplod,40.61,8,1,Rainy,6,12.38,196.89,1,0
SRT-B-0438,Varachha,Varachha,13.54,4,1,Rainy,6,29.5,27.54,1,0
SRT-B-0439,Rander,Chikuwadi,44.9,5,1,Sunny,5,25.91,103.96,1,0
SRT-B-0440,Piplod,Godadara,33.33,8,1,Foggy,9,23.72,84.32,1,0
SRT-B-0441,Vesu,Katargam,7.27,6,1,Sunny,7,31.31,13.93,1,0
SRT-B-0442,Adajan,Pandesara,38.41,4,1,Sunny,6,41.78,55.16,1,1
SRT-B-0443,Chikuwadi,Udhna,3.78,9,1,Rainy,3,16.84,13.47,1,0
SRT-B-0444,Udhna,Adajan,20.29,5,1,Rainy,4,36.35,33.49,1,0
SRT-B-0445,Pandesara,Adajan,42.87,9,0,Foggy,9,32.25,79.76,1,0
SRT-B-0446,Vesu,Katargam,49.41,8,1,Rainy,1,23.53,125.97,1,0
SRT-B-0447,Pandesara,Godadara,9.01,5,1,Rainy,8,31.99,16.9,1,0
SRT-B-0448,Vesu,Adajan,34.35,1,0,Foggy,6,35.24,58.49,0,0
SRT-B-0449,Katargam,Katargam,44.1,1,1,Foggy,9,41.57,63.65,1,1
SRT-B-0450,Katargam,Godadara,26.2,4,0,Rainy,8,35.83,43.87,0,0
SRT-B-0451,Udhna,Katargam,19.92,2,0,Cloudy,3,30.8,38.8,0,0
SRT-B-0452,Chikuwadi,Vesu,28.28,9,1,Cloudy,5,21.95,77.3,1,0
SRT-B-0453,Chikuwadi,Udhna,6.31,7,0,Rainy,6,58.16,6.51,0,1
SRT-B-0454,Piplod,Vesu,49.51,8,0,Foggy,8,17.49,169.86,1,0
SRT-B-0455,Chikuwadi,Godadara,16.47,8,0,Foggy,4,19.7,50.16,1,0
SRT-B-0456,Godadara,Adajan,35.65,5,1,Rainy,1,19.36,110.47,1,0
SRT-B-0457,Vesu,Rander,32.97,7,0,Rainy,4,31.34,63.13,0,0
SRT-B-0458,Rander,Varachha,13.19,7,1,Cloudy,9,38.97,20.31,1,0
SRT-B-0459,Adajan,Chikuwadi,33.07,9,1,Rainy,3,19.47,101.89,1,0
SRT-B-0460,Varachha,Katargam,10.24,4,0,Foggy,2,42.77,14.37,0,1
SRT-B-0461,Vesu,Udhna,29.1,2,0,Rainy,7,31.85,54.81,0,0
SRT-B-0462,Udhna,Godadara,2.38,4,1,Sunny,6,28.5,5.01,1,0
SRT-B-0463,Godadara,Vesu,6.26,5,0,Sunny,9,56.0,6.71,0,1
SRT-B-0464,Udhna,Chikuwadi,46.08,3,1,Rainy,1,30.59,90.38,1,0
SRT-B-0465,Rander,Pandesara,11.82,6,0,Sunny,9,42.84,16.55,0,1
SRT-B-0466,Chikuwadi,Katargam,9.73,1,1,Sunny,7,31.79,18.37,1,0
SRT-B-0467,Vesu,Katargam,3.91,8,1,Rainy,3,24.66,9.51,1,0
SRT-B-0468,Varachha,Udhna,12.83,4,0,Sunny,4,49.28,15.62,0,1
SRT-B-0469,Godadara,Chikuwadi,32.56,8,1,Cloudy,5,21.24,91.99,1,0
SRT-B-0470,Piplod,Godadara,26.81,2,1,Foggy,2,19.06,84.41,1,0
SRT-B-0471,Piplod,Godadara,43.38,4,0,Foggy,5,33.38,77.97,0,0
SRT-B-0472,Varachha,Pandesara,49.08,2,1,Rainy,7,29.04,101.4,1,0
SRT-B-0473,Vesu,Katargam,46.29,5,0,Cloudy,7,42.59,65.22,0,1
SRT-B-0474,Chikuwadi,Varachha,22.06,1,0,Foggy,6,21.6,61.29,0,0
SRT-B-0475,Udhna,Adajan,8.83,7,1,Cloudy,8,17.79,29.77,1,0
SRT-B-0476,Godadara,Piplod,29.69,7,1,Foggy,7,39.02,45.66,1,0
SRT-B-0477,Rander,Rander,43.99,5,0,Rainy,3,24.64,107.11,0,0
SRT-B-0478,Chikuwadi,Adajan,30.39,8,1,Rainy,8,17.7,103.02,1,0
SRT-B-0479,Adajan,Varachha,42.17,7,0,Cloudy,2,35.78,70.71,0,0
SRT-B-0480,Godadara,Vesu,8.86,9,1,Sunny,5,14.61,36.38,1,0
SRT-B-0481,Godadara,Udhna,19.93,5,0,Cloudy,1,52.33,22.85,0,1
SRT-B-0482,Pandesara,Rander,20.15,9,1,Cloudy,3,15.05,80.32,1,0
SRT-B-0483,Adajan,Katargam,4.02,8,1,Cloudy,3,11.66,20.69,1,0
SRT-B-0484,Vesu,Vesu,3.3,2,0,Cloudy,3,20.28,9.76,0,0
SRT-B-0485,Rander,Chikuwadi,7.98,7,1,Foggy,1,19.12,25.04,1,0
SRT-B-0486,Varachha,Rander,13.49,3,1,Cloudy,6,26.98,30.0,1,0
SRT-B-0487,Chikuwadi,Godadara,7.9,7,1,Sunny,7,14.2,33.38,1,0
SRT-B-0488,Chikuwadi,Udhna,39.3,9,1,Cloudy,5,19.18,122.97,1,0
SRT-B-0489,Godadara,Adajan,27.05,5,0,Foggy,5,32.31,50.24,0,0
SRT-B-0490,Varachha,Godadara,3.02,9,0,Rainy,4,31.94,5.67,1,0
SRT-B-0491,Adajan,Piplod,38.44,4,1,Foggy,2,17.53,131.58,1,0
SRT-B-0492,Varachha,Vesu,23.3,1,1,Sunny,3,17.9,78.08,1,0
SRT-B-0493,Piplod,Pandesara,27.78,2,1,Cloudy,6,30.84,54.04,1,0
SRT-B-0494,Varachha,Chikuwadi,24.8,6,1,Rainy,8,19.86,74.92,1,0
SRT-B-0495,Godadara,Godadara,10.45,4,1,Rainy,3,18.34,34.19,1,0
SRT-B-0496,Rander,Adajan,46.59,1,1,Cloudy,6,30.04,93.05,1,0
SRT-B-0497,Godadara,Godadara,8.2,3,0,Foggy,8,44.17,11.14,0,1
SRT-B-0498,Chikuwadi,Piplod,17.51,4,0,Cloudy,4,48.58,21.62,0,1
SRT-B-0499,Vesu,Chikuwadi,18.52,7,1,Cloudy,8,35.05,31.71,1,0
SRT-B-0500,Rander,Rander,14.53,9,0,Foggy,5,18.31,47.62,1,0
SRT-B-0501,Varachha,Adajan,23.05,7,1,Rainy,6,22.04,62.74,1,0
SRT-B-0502,Vesu,Vesu,6.39,5,1,Rainy,2,41.42,9.26,1,1
SRT-B-0503,Vesu,Pandesara,25.61,9,0,Rainy,9,28.72,53.5,1,0
SRT-B-0504,Varachha,Katargam,16.84,6,0,Sunny,8,22.29,45.32,0,0
SRT-B-0505,Chikuwadi,Udhna,35.25,4,0,Sunny,8,21.59,97.96,0,0
SRT-B-0506,Vesu,Varachha,17.82,7,1,Foggy,8,31.74,33.69,1,0
SRT-B-0507,Rander,Adajan,43.25,9,1,Sunny,5,25.15,103.18,1,0
SRT-B-0508,Katargam,Vesu,26.42,1,0,Sunny,2,41.64,38.07,0,1
SRT-B-0509,Pandesara,Udhna,3.78,4,0,Cloudy,4,59.45,3.81,0,1
SRT-B-0510,Varachha,Piplod,9.51,7,1,Cloudy,9,38.29,14.9,1,0
SRT-B-0511,Adajan,Vesu,49.32,4,1,Cloudy,5,16.09,183.94,1,0
SRT-B-0512,Pandesara,Chikuwadi,2.74,6,1,Sunny,7,14.31,11.49,1,0
SRT-B-0513,Adajan,Katargam,18.02,5,0,Rainy,9,28.94,37.36,0,0
SRT-B-0514,Pandesara,Katargam,13.27,1,1,Sunny,1,31.76,25.07,1,0
SRT-B-0515,Varachha,Piplod,45.06,5,1,Cloudy,4,37.77,71.59,1,0
SRT-B-0516,Varachha,Katargam,29.2,9,0,Rainy,5,29.55,59.3,1,0
SRT-B-0517,Vesu,Katargam,20.84,3,0,Foggy,1,35.74,34.98,0,0
SRT-B-0518,Katargam,Piplod,43.59,7,1,Rainy,6,28.38,92.16,1,0
SRT-B-0519,Piplod,Varachha,16.9,4,0,Sunny,1,21.02,48.23,0,0
SRT-B-0520,Chikuwadi,Adajan,28.59,1,1,Foggy,8,40.56,42.29,1,1
SRT-B-0521,Katargam,Udhna,44.29,9,0,Rainy,7,35.22,75.46,1,0
SRT-B-0522,Chikuwadi,Pandesara,21.85,4,1,Rainy,2,34.98,37.48,1,0
SRT-B-0523,Rander,Godadara,47.51,3,0,Cloudy,8,55.99,50.91,0,1
SRT-B-0524,Piplod,Piplod,30.24,3,0,Sunny,9,37.74,48.08,0,0
SRT-B-0525,Udhna,Pandesara,15.46,1,0,Foggy,3,42.25,21.95,0,1
SRT-B-0526,Godadara,Chikuwadi,35.32,2,1,Cloudy,4,17.94,118.12,1,0
SRT-B-0527,Pandesara,Piplod,2.02,5,0,Rainy,6,42.93,2.82,0,1
SRT-B-0528,Chikuwadi,Godadara,45.69,3,0,Cloudy,2,23.98,114.31,0,0
SRT-B-0529,Pandesara,Godadara,25.67,8,0,Rainy,8,27.12,56.79,1,0
SRT-B-0530,Katargam,Rander,32.33,7,1,Sunny,9,26.01,74.57,1,0
SRT-B-0531,Godadara,Katargam,32.87,4,1,Rainy,3,28.52,69.16,1,0
SRT-B-0532,Godadara,Piplod,30.54,6,1,Cloudy,7,27.02,67.83,1,0
SRT-B-0533,Katargam,Rander,45.0,6,0,Sunny,6,28.67,94.19,0,0
SRT-B-0534,Piplod,Vesu,32.05,4,1,Sunny,7,32.66,58.88,1,0
SRT-B-0535,Piplod,Udhna,49.81,2,1,Foggy,7,21.63,138.17,1,0
SRT-B-0536,Adajan,Varachha,7.06,1,1,Sunny,2,21.45,19.75,1,0
SRT-B-0537,Rander,Godadara,15.49,6,0,Cloudy,9,43.1,21.56,0,1
SRT-B-0538,Udhna,Varachha,44.75,2,1,Sunny,9,31.8,84.44,1,0
SRT-B-0539,Vesu,Udhna,16.28,4,1,Sunny,4,34.4,28.4,1,0
SRT-B-0540,Varachha,Varachha,8.45,3,1,Rainy,2,33.57,15.1,1,0
SRT-B-0541,Pandesara,Katargam,12.85,8,0,Rainy,5,22.08,34.92,1,0
SRT-B-0542,Katargam,Adajan,47.31,5,1,Rainy,3,27.01,105.09,1,0
SRT-B-0543,Chikuwadi,Rander,30.32,7,1,Sunny,8,20.88,87.14,1,0
SRT-B-0544,Chikuwadi,Rander,6.93,1,0,Cloudy,4,32.66,12.73,0,0
SRT-B-0545,Adajan,Adajan,34.32,8,1,Foggy,7,23.82,86.46,1,0
SRT-B-0546,Varachha,Chikuwadi,10.99,7,0,Foggy,3,22.01,29.96,0,0
SRT-B-0547,Udhna,Udhna,23.69,5,0,Foggy,3,42.47,33.47,0,1
SRT-B-0548,Varachha,Katargam,20.11,4,0,Foggy,8,29.28,41.21,0,0
SRT-B-0549,Piplod,Udhna,7.32,4,1,Foggy,8,31.19,14.08,1,0
SRT-B-0550,Katargam,Chikuwadi,6.84,2,0,Sunny,8,38.71,10.6,0,0
SRT-B-0551,Udhna,Godadara,8.28,8,0,Cloudy,3,29.49,16.85,1,0
SRT-B-0552,Rander,Udhna,43.61,2,1,Foggy,6,39.83,65.7,1,0
SRT-B-0553,Udhna,Piplod,36.41,3,1,Foggy,2,40.68,53.7,1,1
SRT-B-0554,Godadara,Chikuwadi,15.65,8,1,Sunny,1,14.48,64.86,1,0
SRT-B-0555,Pandesara,Adajan,5.03,6,0,Rainy,6,28.22,10.7,0,0
SRT-B-0556,Piplod,Chikuwadi,20.58,2,1,Cloudy,7,18.35,67.3,1,0
SRT-B-0557,Katargam,Pandesara,35.41,5,0,Sunny,9,53.82,39.47,0,1
SRT-B-0558,Adajan,Vesu,28.07,2,1,Rainy,1,32.77,51.4,1,0
SRT-B-0559,Katargam,Varachha,39.83,9,0,Foggy,5,15.47,154.45,1,0
SRT-B-0560,Chikuwadi,Pandesara,28.81,7,1,Cloudy,6,28.74,60.15,1,0
SRT-B-0561,Godadara,Varachha,42.86,2,1,Sunny,8,19.93,129.02,1,0
SRT-B-0562,Katargam,Piplod,11.57,9,1,Sunny,7,9.37,74.12,1,0
SRT-B-0563,Vesu,Rander,35.97,3,0,Rainy,2,44.05,48.99,0,1
SRT-B-0564,Vesu,Chikuwadi,7.39,5,0,Foggy,5,34.11,13.0,0,0
SRT-B-0565,Rander,Udhna,17.45,8,0,Foggy,8,32.93,31.79,1,0
SRT-B-0566,Chikuwadi,Piplod,42.79,9,0,Cloudy,6,28.31,90.69,1,0
SRT-B-0567,Chikuwadi,Varachha,14.8,4,1,Foggy,2,24.65,36.02,1,0
SRT-B-0568,Godadara,Chikuwadi,15.06,3,0,Rainy,3,52.73,17.14,0,1
SRT-B-0569,Varachha,Pandesara,25.71,1,1,Sunny,4,36.35,42.43,1,0
SRT-B-0570,Pandesara,Katargam,20.69,3,0,Cloudy,6,46.38,26.76,0,1
SRT-B-0571,Varachha,Pandesara,38.84,2,0,Sunny,9,34.3,67.94,0,0
SRT-B-0572,Godadara,Adajan,16.7,1,1,Rainy,3,38.68,25.9,1,0
SRT-B-0573,Udhna,Rander,16.56,9,0,Foggy,1,29.75,33.4,1,0
SRT-B-0574,Rander,Rander,39.16,4,1,Cloudy,7,41.64,56.42,1,1
SRT-B-0575,Godadara,Udhna,47.47,1,1,Rainy,2,34.01,83.74,1,0
SRT-B-0576,Chikuwadi,Pandesara,38.49,5,1,Sunny,6,28.55,80.89,1,0
SRT-B-0577,Udhna,Piplod,46.38,2,0,Foggy,1,28.13,98.93,0,0
SRT-B-0578,Katargam,Rander,44.38,5,0,Sunny,8,59.46,44.78,0,1
SRT-B-0579,Katargam,Chikuwadi,10.47,4,1,Cloudy,7,24.9,25.23,1,0
SRT-B-0580,Vesu,Piplod,32.54,3,0,Rainy,7,53.78,36.3,0,1
SRT-B-0581,Piplod,Adajan,31.46,5,0,Rainy,8,45.35,41.62,0,1
SRT-B-0582,Piplod,Godadara,49.98,9,1,Sunny,5,21.01,142.75,1,0
SRT-B-0583,Adajan,Vesu,18.02,3,1,Sunny,4,26.96,40.11,1,0
SRT-B-0584,Adajan,Godadara,23.81,8,1,Foggy,9,19.6,72.9,1,0
SRT-B-0585,Piplod,Adajan,19.79,7,1,Rainy,7,34.93,34.0,1,0
SRT-B-0586,Godadara,Rander,20.81,6,1,Foggy,1,18.16,68.76,1,0
SRT-B-0587,Vesu,Varachha,31.33,6,0,Foggy,9,45.17,41.62,0,1
SRT-B-0588,Rander,Godadara,2.51,5,1,Foggy,2,31.97,4.71,1,0
SRT-B-0589,Udhna,Katargam,9.65,7,1,Cloudy,4,35.04,16.53,1,0
SRT-B-0590,Godadara,Pandesara,33.97,9,0,Foggy,8,18.47,110.35,1,0
SRT-B-0591,Udhna,Chikuwadi,32.86,9,0,Sunny,8,24.79,79.52,1,0
SRT-B-0592,Godadara,Varachha,31.27,8,1,Foggy,2,15.72,119.36,1,0
